,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,idx_bars_confidence,idx_bars_start,idx_beats_confidence,idx_beats_start,idx_sections_confidence,idx_sections_start,idx_segments_confidence,idx_segments_loudness_max,idx_segments_loudness_max_time,idx_segments_loudness_start,idx_segments_pitches,idx_segments_start,idx_segments_timbre,idx_tatums_confidence,idx_tatums_start,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,analyzer_version,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,track_7digitalid,idx_artist_mbtags,year
2381,22050,cf6b14ca93323b65786f4e22e918b9e5,0.0,175.72526,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.41,-6.181,1,0.331,170.33,95.769,4,0.469,TRMWUSC128F92F4881,,355438,0.40291003543794796,0.21486498644129537,ARJWFBG1241B9C98B7,,,,,Ace Karaoke Productions,-1,,0,0,Ace Karaoke Pop Hits - Volume 32,657215,,SOGZYXE12A8C143F18,Jailhouse Rock (In the style of 'Ben Johns') [No Backing Vocals],7280994,0,0
2382,22050,72bceeae88a2f540fa82558bcd04b824,0.0,322.08934,0.317,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.656,-4.63,0,0.568,310.967,120.066,4,0.594,TRMWUYM128F4292EE4,,85127,0.5476815442378284,0.44824880665300654,ARDGAO91187B989156,,,,d759f7bb-3944-4c46-b740-072b4e95c51f,SECRET SPHERE,66760,,0,0,Heart & Anger,109039,,SOKFVPD12A8C13B511,Dance With The Devil,1126483,0,2005
2383,22050,47c602fcc4bc51179ad2f1d15d729a28,0.0,187.8722,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.703,-4.569,1,0.617,183.937,185.379,4,0.812,TRMWUOI128F9315864,,367605,0.6244034268829944,0.46304888175717235,ARZU1UO1187B9A90A9,56.95468,Charlottetown PE,-98.30897,7f5258b4-05aa-4b12-a386-4c1d3c48051c,Two Hours Traffic,-1,,0,0,Little Jabs,496130,0.6818732368084554,SOSNIOV12AB018368A,Stuck For The Summer,5492590,0,2006
2384,22050,264af2bc43db5385b73c1b874c9116d7,0.0,187.53261,0.223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,-7.976,1,0.578,181.818,115.097,1,0.0,TRMWUGC128F92F9E91,,15498,0.48016872700587937,0.37600873572145826,ARTIOKE1187B9B8A6A,,,,8ecb25c7-5828-4433-bb79-be3c174af1d2,Mary McBride,-1,,0,0,By Any Other Name,613577,0.22223430706133085,SORIKRM12A8C142CA7,Weathervane,6819340,0,0
2385,22050,ddd3f5600e6e062a9faa2aa125d2d9f9,0.0,155.76771,0.159,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.096,-8.196,1,0.412,146.855,117.236,4,1.0,TRMWUZD128F92FEBE6,,5175,0.6197187086198002,0.38777440784893963,AR6CKW31187B9B3D69,38.51213,"Belleville, IL",-89.98423,95c043f1-0bdd-403a-b714-663908d7e4fc,Uncle Tupelo,13819,,0,0,Anodyne,615209,0.31652982975744287,SOIQMDF12A8C143684,Acuff-Rose (Album Version),6839225,0,1993
2386,22050,8cf8ec3c05db1011f8cf0e380133d474,0.0,268.85179,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.62,-6.347,1,0.447,261.677,149.921,4,0.483,TRMWUES128F932411F,,339596,0.4190684744322086,0.3371412444355639,ARNFADA12131B4B7E6,,,,e5c468a8-4748-41be-b0f7-9fb1c2bd7535,Jan Van Bass-10,-1,,0,0,Behind Blue Eyes,458410,,SOHTHWH12AB0187F36,Behind Blue Eyes,5102554,0,0
2387,22050,00ee36c49564db6e17223b0727bd8b4d,0.0,282.80118,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.211,-7.664,1,0.473,277.566,95.741,1,0.0,TRMWUJJ128F421EBEF,,22312,0.6938838526148974,0.49109945330583543,ARWGLPE1187FB3E54C,,Louisiana,,74e3de96-f394-4aaf-b416-4d04c50b8370,Crowbar,52806,,0,0,Live + 1,175079,0.5396017485211306,SOLFSUY12A58A80914,I Have Failed,1881637,0,0
2388,22050,455febc2acede030b41c5d656a42f93f,0.0,267.02322,1.298,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.588,-12.986,1,0.532,249.005,102.015,4,1.0,TRMWUXD128E0794FA9,,71,0.7834203497253838,0.5627787438441192,ARUN2OO1187B9A7BF3,,"Wallsend, Northumberland, England",,7944ed53-2a58-4035-9b93-140a71e41c34,Sting,1515,,0,0,Nothing Like The Sun,16624,,SODKTBI12AF72A495A,Englishman In New York,177413,0,1987
2389,22050,a4911edfc2fc9f8cfdd1123c6d524dcb,0.0,293.45914,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,-10.454,1,0.47,285.466,139.617,3,0.731,TRMWUCP12903CABA06,,69797,0.5456846400984523,0.39620699326995157,ARGRDHI1187B9B93F0,,"St. Matthews, SC",,a5209546-b1e8-449f-8b74-04ff88255f84,James Blood Ulmer,31855,,0,0,Progressions: 100 Years Of Jazz Guitar,663358,,SORHOYV12AB0185D4F,Church,7360207,0,1983
2390,22050,cc0a2a5bb7a39c565793f37696573e6f,0.0,238.39302,0.084,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.727,-5.833,1,0.444,228.415,162.807,3,0.938,TRMWUOP128F145E873,,17481,0.4914585204565394,0.381044109296661,ARJ7VKJ1187B98BA4B,,"Wilkes Barre, PA",,4c8571fc-17ea-4eae-8a31-8d09997011e6,Lifer,-1,,0,0,Lifer,25133,0.5835661256558552,SOJBESX12A6D4F93B0,Not Like You,266529,0,2001
2391,22050,02199e423c67b50f4cc58673d701d094,0.0,244.37506,0.188,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.324,-7.808,1,0.567,234.347,131.619,4,0.813,TRMWUFH128F4258D20,,29574,0.7040939465198991,0.4107435775323873,ARS2KW51187B9B556E,,,,f5abf27f-4785-4777-9ea6-234a1d143ee7,X,47105,,0,0,At Home With You,200559,0.0,SOMJPKY12A58A79251,Movin On,2183466,0,0
2392,22050,9e8391d9d3c5f41d2e58cdeccaf871a6,0.0,72.6722,5.561,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.003,-6.653,1,0.127,72.672,134.311,5,0.64,TRMWUUP12903CFF7CE,,52691,0.6457831732735227,0.42896654658868394,AR50ZUC1187B992857,-14.24292,Brazil,-54.38783,9e6458d6-7053-48eb-ac8f-bf6fdf9169c6,Krisiun,28631,,0,0,Works Of Carnage (re-issue),739576,,SOSFFFA12AB017E755,War Ritual,8193347,0,2003
2393,22050,2fdc6007296e404c7ef01f5bc59577c5,0.0,280.39791,2.212,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.316,-9.685,0,0.112,275.093,130.054,4,0.154,TRMWUDL128F930B119,,203425,0.5451737598150633,0.3541147335060825,AR2GAGN1187B9A07C9,40.71455,New York,-74.00712,e92ef42a-9c0e-4b0f-875a-cdad494b6242,Neikka RPM,-1,,0,0,The Gemini Prophecies (limited bonus),536335,0.3240586992138468,SOJBKFV12AB017FAA7,Feel Your Soul (SEIZE mix),5934003,0,0
2394,22050,b44df14f072de1e9c1b812d290651a97,0.0,266.37016,0.403,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.148,-17.748,0,0.243,259.889,101.957,4,0.897,TRMWUJS128F427E066,,122539,0.5776331497038921,0.4398438541325515,ARU3YYC1187FB43FEE,-34.60852,"Buenos Aires, Argentina",-58.37354,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,Luis Alberto Spinetta,-1,,0,0,Fuego Gris,216426,,SOAJTQI12A8C13B847,Flecha Zen,2355958,0,1994
2395,22050,d4858c78b71aae2522c4017f7e3363e0,0.0,310.96118,0.438,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.584,-11.836,1,0.601,300.623,144.324,3,0.945,TRMWUPT128F42835E8,,194417,0.4998688233126129,0.3115484215164973,AR2YCC21187B9A8396,,,,18f35363-153e-47f8-b8e7-9d8081349f10,Somadrone,-1,,0,0,Of Pattern & Purpose,253730,0.0,SOJKNJH12A8C13E600,City Light Driver,2960302,0,0
2396,22050,8897fc4c7a39f60d35c4cf53d649c670,0.0,32.1824,0.256,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,-24.949,0,0.0,32.182,112.842,1,0.0,TRMWUYJ128F930FF5D,,11069,0.6983573070815625,0.5075441466605024,ARIE6Q51187B9B526E,,,,9b58672a-e68e-4972-956e-a8985a165a1f,Howard Shore,6496,,0,0,Esther Kahn (Bande Originale du Film),451726,0.0,SOPXJXC12AB0182B87,A Mysterious Truth,5015117,0,2000
2397,22050,3e1c4427eeefb83a3a2cfc12e9547ac3,0.0,149.05424,2.252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.514,-6.673,1,0.567,146.965,194.569,1,0.0,TRMWULR128F42369A0,,31588,0.5228599773170536,0.4184015249477756,ARX0HKW1187B9A214F,42.33168,Metro Detroit,-83.04792,aff635da-13ab-4c7e-9f10-e61cf906f3b9,Insyderz,-1,,0,0,Skalleluia,132372,0.4001856143498981,SOWZLUY12A81C21156,Oh Lord_ You're Beautiful (LP Version),1373539,0,0
2398,22050,db73b4c5f31efdc9e2b07a37f745f9e6,0.0,207.01995,0.516,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.295,-13.119,0,0.403,185.388,160.338,4,0.521,TRMWUZB128F425A33F,,1231,0.6846275539188404,0.45576904042948735,ARPXDY61187B9AD0A8,53.41961,Ireland,-8.24055,d45641da-371c-430e-8907-6086590ab282,Clannad,14986,,0,0,Banba,278970,0.5122536543033052,SOGSMFL12A8AE47CCC,Banba Oir,3106485,0,1993
2399,22050,82acce8a733388604ffd36e7c5145129,0.0,299.10159,0.409,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,-6.746,1,0.837,281.588,186.603,4,0.605,TRMWUEO128F92DCE8D,,88407,0.6878776203569067,0.4420922951637935,ARD10XZ1187B9B99FE,10.49605,"Caracas, Venezuela",-66.89828,2cbd0554-99bf-4a1b-99bf-d11b3c58a50b,Franco De Vita,5560,,0,0,Voces A Mi Alrededor,429900,0.30416950343527516,SOQRUYR12A8C144C2F,Que No Muera La Esperanza,4796248,0,0
2400,22050,27c9c502eddb632d53f8d9ef6af46912,0.0,193.48853,0.16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.372,-26.285,1,0.55,186.52,109.584,3,1.0,TRMWURY128F92E62AC,,10152,0.5892596782086101,0.38958978111331777,AR8XG9J1187FB418C1,33.54243,"Sunflower, MS",-90.53727,fec55784-ff5c-4992-83dd-1f7c4b10c6bf,Jerry Butler,12640,,0,0,Jerry Butler Selected Hits Vol. 1,476783,,SOCULEN12A8C1445CE,Foggy Dew - Original,5294486,0,0
2401,22050,0bb15fc9bc7b333abd7fd8dcf079dad8,0.0,210.99057,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.352,-9.777,1,0.238,210.991,150.699,4,0.78,TRMWUMU128F42467C2,,1280,0.8426730528158077,0.9478582260524239,ARBS1OC1187FB44CAF,,"Atlanta, GA",,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,T.I. and Jim Jones,53107,,0,0,When The North & South Collide Part 3,247597,,SOKELXE12A8C133266,Rebel,2691232,0,0
2402,22050,8a4968c48751c613f25aca74b5117f3d,0.0,188.13342,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.79,-7.05,0,0.761,179.914,100.304,5,1.0,TRMWUTR128F930CEA7,,165958,0.6070085612421428,0.449763364496688,AR2T5VQ1187B9B0F06,,,,a5171273-7c17-4628-8bd2-c372e5cd9586,Derek Sherinian,208614,,0,0,Molecular Heinosity,492789,0.582918458497712,SOHRJQC12AB017CEEA,The Lone Spaniard,5457190,0,2009
2403,22050,af16a109ce8d520d56614e5584fbf390,0.0,194.84689,0.281,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.036,-5.141,1,0.22,194.847,168.18,4,1.0,TRMWUXE128F9343EB9,,131113,0.510525031736689,0.3838210336675502,AR776YB1187FB43DE1,64.95014,Finland,26.06739,a9cd845f-e0e0-405a-b177-7eaba1cbf0ce,RinneRadio,-1,,0,0,Dance And Visions,642437,,SOYDZHL12AB0186BEB,Hola hola,7124140,0,1990
2404,22050,03d9cb1a52008a378b95634ccd362972,0.0,159.50322,0.171,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.342,-5.149,1,0.467,151.8,162.056,4,0.397,TRMWUND128F42909E7,,66441,0.49346019873622493,0.39689235594840205,ARSHM731187B98D659,,,,e44ec8ae-ea2b-49b3-ad8e-b545796789bf,Quim Barreiros,3521,,0,0,Use Álcool,168192,0.0,SOIPWXS12A8C13F029,A Rabada Da Manuela,1778485,0,0
2405,22050,7c93433d450ee933720598b18ec23e33,0.0,140.59057,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.401,-5.938,1,0.544,140.591,90.029,3,1.0,TRMWUVG12903CD43B9,,399535,0.7450375281728361,0.5308402695625523,AROCD4V1187FB486D3,,United Kingdom,,ffe9ec08-6b6b-4993-9394-e280b429dbfd,Shpongle,-1,,0,0,Nothing Lasts...But Nothing Is Lost,590921,0.7966436513603488,SOGKHXO12AB018E4B2,Schmaltz Herring,6553739,0,2005
2406,22050,848822353c0d27e4287113ee3d50b122,0.0,982.80444,5.956,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397,-22.749,0,0.362,960.041,136.852,3,0.919,TRMWUUQ128F92D5F3D,,190368,0.6335155620278272,0.4087824662248764,AR5OKRL1187B9B04FC,51.50632,"London, England",-0.12714,ac18f936-0086-4bd1-a8ea-629e2c35a906,Nurse With Wound,-1,,0,0,Live At Bar Maldoror,426769,,SOFLDZY12A8C144356,Tickling That Great Pudarkus In The Sky ,4766462,0,1985
2407,22050,15e6f5687e1deb2ce8937323640bc062,0.0,217.5473,0.067,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.339,-12.325,0,0.336,213.217,128.714,3,0.722,TRMWUZZ12903CEE0F3,,612671,0.627986716117581,0.4413269058257076,ARUFC5R1187B9A351D,37.27188,California,-119.27023,b52bac03-ba65-4e89-9695-45f0bc851632,Devlin,74414,,0,0,Tales from the Crypt,823114,0.49908441550621213,SOYEHJM12AC3DF6A07,Reality is Sinister,9085183,0,0
2408,22050,d8a01ba39c26389a58b35519f55145ba,0.0,196.85832,0.136,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.507,-8.831,0,0.42,191.93,190.108,4,0.817,TRMWUOD128F428C697,,185648,0.3180138178857067,0.32194518339619344,ARFXLJM11F50C49182,,,,da3eeb0b-d6a6-4d28-b7f5-5cc8ce37d4c7,Kwest Tha Madd Lad,-1,,0,0,These Are My Unreleased Recordings,239962,0.21508031850922793,SOMWLKT12A8C13F995,Kwest Gets His Rock Off,2997799,0,0
2409,22050,52febd4c8a311e718247778ce5c20ab4,0.0,397.322,0.229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.089,-6.45,0,0.189,392.707,121.917,4,0.132,TRMWUPH128F425B454,,182470,0.5978034538239262,0.41623525364284775,ARRNTMJ1187B9991C8,,,,d9c93d91-9231-4f76-8941-27c35ba03208,Ruins,51029,,0,0,Vrresto,244791,0.3864772912554594,SOPKVFQ12A8C13939C,Vrresto,2783543,0,0
2410,22050,a5b49272e5e497314ae64bdcb433beba,0.0,185.18159,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.085,-10.647,1,0.177,177.203,80.943,3,0.853,TRMWUDH128F42767C7,,14779,0.687410448601961,0.5087618952438931,AROFNQO1187FB4E860,,,,96774518-0e32-4a69-8aa3-8df0527fb6af,Lewis Black,6001,,0,0,Anticipation,288830,0.5088013275327767,SOYNAUU12A8C1344B1,Xmas Halftime,3240622,0,2008
2411,22050,e23cb57087f19b5c47a8aa39a33a0fce,0.0,248.00608,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.543,-7.079,0,0.636,238.138,108.996,4,0.396,TRMWUTK128F429E0FC,,81856,0.4221794942016768,0.3505296429768894,ARZMFT61187FB56B9F,,,,dc94f4a2-e2da-4f93-9922-25a094771334,Stan Van Samang,-1,,0,0,Welcome Home,174224,0.0,SOTMSLC12A8C141ABC,Shades,1864968,0,0
2412,22050,26637d4299807d4db1c1ea37ed48d9bb,0.0,273.05751,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.997,-11.697,1,0.955,254.305,137.839,5,0.707,TRMWUZA128EF342FFE,,53877,0.5168242749448131,0.35531733596850373,AROZV9O1187B99C891,,,,6f12eee9-739a-4345-9f84-5f2cecc5a034,Poems For Laila,-1,,0,0,La Fillette Triste,68788,0.0,SOBPLUP12A67AD86DA,Poor Boy Willy,719557,0,1991
2413,22050,c5f067cea83720d74a4731478fe21cae,0.0,210.65098,0.148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.196,-8.138,1,0.435,206.512,126.005,4,0.479,TRMWLCE128F42A23BE,,19976,0.4966300854673532,0.2324377766873562,ARI6WJS1187B9B2D7B,,,,8670821c-a539-460f-96cc-ab7b4203c363,Deepface,-1,,0,0,I Want To Live,117405,0.0,SOBNIFS12A8C13DD77,I Want To Live (Mobin Master Radio Edit),1208970,0,0
2414,22050,8a728973c917ff65f64d99084538454e,0.0,225.64526,2.136,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.508,-7.559,1,0.611,219.156,99.839,4,0.561,TRMWLIF128F42702C7,,54840,0.7480241849841417,0.5622462832195094,AREPHJU1187B98F3A9,43.64856,"Toronto, Ontario",-79.38533,78661da3-894c-4947-a34b-fb7edf585d9b,Our Lady Peace,2171,,0,0,Naveed,286441,0.5268370340628927,SODEDHL12A58A78F7A,Under Zenith,3214150,0,1994
2415,22050,d8636c82af5e22685b608d2886963184,0.0,288.26077,0.09,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-2.167,1,0.0,271.697,98.022,4,1.0,TRMWLYF12903CD3617,,40171,0.6065850972365874,0.4113507721445317,ARZJUGS1187B9AE3B9,37.97615,"Athens, Greece",23.73641,2d576cfe-7669-4af0-a66a-86c8362f47c5,Rotting Christ,52190,,0,0,AEALO,767683,0.7538331418050497,SOIHUHL12AB018985B,...Pir Threontai,8500089,0,2010
2416,22050,50d15b33431cc042433f645ec6201ed1,0.0,352.73098,0.351,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.308,-7.97,1,0.308,340.37,195.537,4,0.611,TRMWLQE128F9315109,,6752,0.7062966298744399,0.4180501264042964,ARS5ULQ1187B9AE810,40.71455,new york city,-74.00712,1524122d-ad9d-48e8-9d02-f7eaef15bef9,Princess Superstar,80739,,0,0,Strictly Platinum,495967,0.24686509445288138,SOCGVLK12AB0181B0C,Affirmative Action,5490707,0,1996
2417,22050,1e56126ab8a89d05ba3c3d62b647e38d,0.0,323.47383,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.691,-6.571,0,0.709,323.474,119.999,4,1.0,TRMWLPH128F4223220,,106603,0.5144330540463308,0.3428036494250742,AREBEZ21187B9A683E,49.26044,"Vancouver, BC, Canada",-123.11403,b4ac7833-73fc-4d72-a7f0-d9de80554b55,Company B,6315,,0,0,Club Classics,231124,0.0,SOJCXZK12A81C225A4,Fascinated (Speedo Mix),2532840,0,0
2418,22050,e295c969d9b45a5657d96383b054fe24,0.0,128.88771,0.078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.719,-10.053,1,0.716,118.729,111.827,4,0.249,TRMWLYY128F147203B,,23210,0.4192726801329068,0.0,ARBEFZS1187B9B2235,,,,b82ea44b-1197-40af-bef6-1b5be674c5b0,Filarmónica Gil,-1,,0,0,Filarmónica Gil,33876,,SOKSRAI12A6D4F8DE4,É Só Por Isso,362476,0,0
2419,22050,7f149ccf6de5f0aba952dd2b666de8de,0.0,225.41016,0.067,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.03,-6.178,1,0.215,225.41,126.205,4,0.901,TRMWLDV128F428719D,,16816,0.6288985268077464,0.40501469500783277,ARA23XO1187B9AF18F,40.57885,"Carteret, New Jersey",-74.21956,fae2cd4c-f847-4cb3-b311-60c8906cdb0b,The Smithereens,61479,,0,0,Anthology: From Jersey It Came,164041,,SOVEJYS12A8C13BDCF,Now And Then (24-Bit Digitally Remastered 04),1738874,0,0
2420,22050,794bfcb6d049be27a6b1db70390d015d,0.0,297.29914,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.542,-8.449,1,0.471,286.726,155.9,4,0.987,TRMWLVL128F429B66E,,13230,0.7822198602659323,0.5737886278082237,ARTY3711187B9AB37D,41.88415,"Chicago, IL",-87.63241,30e5f6c5-089c-4378-9805-0dbd0e4d0ee3,BarlowGirl,8038,,0,0,How Can We Be Silent,113789,0.30169726197409796,SOXXKAT12A8C13ECEC,Keep Quiet (LP Version),1174619,0,2007
2421,22050,36e84c22edf940a08bf52be191cd5680,0.0,208.71791,7.146,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.028,-7.103,1,0.51,195.866,147.022,4,0.953,TRMWLPD128F9328533,,470431,0.5649057398865732,0.3657621500241122,ARU0KK11187FB5455C,40.91245,Mt Vernon New York USA,-73.83827,0c182e38-ea91-488a-b660-66cda0aa5a18,Pop Noir,-1,,0,0,DIY - Single,631637,,SOQGQFC12AB01807FB,In Like a Lion,7010849,0,2009
2422,22050,996f807e8fb4af26532cdcab9088ac49,0.0,244.45342,0.154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.19,-6.091,1,0.356,238.631,86.904,4,0.439,TRMWLZK12903CF63C3,,513432,0.46531109479063276,0.22905600770034623,ARGUXZK1187FB4A9E8,,NY - Upstate NY,,0efa36ff-b0ed-4580-9abd-bccd40ab14ab,Mike Parker,93613,,0,0,Styles,690869,,SODXZNR12AC90725BF,La différence,7667449,0,0
2423,22050,5f6d8341d36619be69ca21c097bed950,0.0,502.80444,6.478,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.047,-12.629,1,0.437,475.852,89.653,1,1.0,TRMWLPT128F92D2254,,51980,0.5194631751979772,0.40822842742896526,ARAOQE51187B9B3DF3,,,,5ea35484-b550-487e-8305-c424cb5420b2,Philip Jeck,-1,,0,0,Surf,320194,0.40003965695463956,SOPNSZP12A8C144499,Demolition,3608728,0,1999
2424,22050,be85b046ab4d16812d13e6bb98029360,0.0,205.47873,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,-7.201,0,0.626,189.173,118.703,4,0.044,TRMWLXJ128F429B040,,2079,0.4782321537543795,0.36496860827348665,ARTYGL51187B98F9D3,33.13178,"Crossett, AR",-91.96148,b5cb3237-3941-4346-95fe-3734b30f915f,K.T. Oslin,18414,,0,0,Live Close By_ Visit Often,300677,0.2711479427020346,SOPLKCN12A8C13DEBA,Mexico Road,3392321,0,0
2425,22050,71f634b3faf541bac9860635636955eb,0.0,302.81098,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.138,-3.575,1,0.312,293.634,170.026,4,0.584,TRMWLPE128F932904E,,262,0.871010615313384,0.8792367447378946,ARTH9041187FB43E1F,,"St. Joseph, MO",,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,549,,0,0,Encore,503591,,SOSFXIU12AF72A6DFF,My 1st Single,5573388,0,2004
2426,22050,b9557808bc819c22fd66904c045a3adf,0.0,145.44934,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.552,-6.402,0,0.506,145.449,134.984,1,0.0,TRMWLPH12903CDAFAF,,478305,0.5888524543722436,0.46261898316918676,ARHPG4I1187B9B5146,,,,ce38e067-8e83-4660-8852-0c1db7ddaadb,Edge Of Sanity,-1,,0,0,Crimson,815163,0.41967427880955327,SODXXTN12AB01873A4,Crimson Part 4,9006920,0,0
2427,22050,caa3e0c085fb974a86d976da7d8d2deb,0.0,384.91383,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.695,-15.294,1,0.607,370.411,105.221,4,0.79,TRMWLZV128F9301568,,40317,0.4076067901144274,0.39050163166815705,ARWTCIC11E2835CDD0,,,,a2232822-9a09-401b-aad6-cc6ce54bfcb3,Charlie Haden Quartet West,-1,,0,0,In Angel City,343134,0.0,SOUDSBV12A58A7B694,Sunday ... At The Hillcrest,3842794,0,1988
2428,22050,564545882edef748b1ded814ecedc03b,0.0,257.09669,0.229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.08,-6.437,1,0.458,232.089,117.344,7,1.0,TRMWLQJ128F428B86A,,6877,0.6343371358076466,0.35185369070418876,ARDSVZY11E2835CA36,,,,8aac1c03-a7b2-42bf-ada5-37225909fb7b,Plantlife,57129,,0,0,The Return Of Jack Splash,166231,0.3725300393660796,SORSRCX12A8C13EA2F,Got2get2gether4luv,1757374,0,2004
2429,22050,a0e7da60c910e85ad8d202bbd37d0ecf,0.0,6.08608,0.298,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-23.067,1,0.0,6.086,0.0,1,0.0,TRMWLAK128F4220D18,,6997,0.39076083985338955,0.2076758378001374,ARLLANI1187FB5116F,,,,be0363b0-35ca-41c7-9770-17f73deb77e7,Simon Harris,53213,,0,0,Beats_ Breaks_ & Scratches - Volume 2,175786,,SOSETKS12A6D4FDAC4,AAH Yeah,1890133,0,0
2430,22050,0759a3be127b086a40781968d3ade974,0.0,318.87628,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,-5.661,1,0.258,302.817,135.057,4,0.794,TRMWLTN128F92EBB21,,324812,0.47047697175080405,0.3277543939974481,ARX5A8J1187B9A7C7B,46.44231,Minnesota,-93.36586,c8e72ad3-1e06-4b48-8974-7d9ae0066ea9,Countach,-1,,0,0,As the Crow Flies,436108,,SOBAQTM12AB017DAE9,Hey Blue,4858244,0,2007
2431,22050,567a092b8c2fefc3bb2a6722e15b6019,0.0,398.41914,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.108,-6.987,0,0.514,398.419,126.499,4,0.336,TRMWLPM12903CB5174,,11982,0.6838632263269141,0.38994147104044224,AR31Y6Y1187B99A541,,New York,,a163dbd2-4ec1-416b-af45-64f9ce31351f,Dennis Ferrer feat. Mia Tuttavilla,33418,,0,0,So_ happy in Paris ? Mixed by Michaël Canitrot,799976,,SOLTHHO12AB018A9F8,Touched the sky,8851042,0,2007
